"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CVSSv4_BaseSeverity","CVSSv4_BaseScore","CVSSv4","CPE Confidence","Evidence Count","VendorProject","Product","Name","DateAdded","ShortDescription","RequiredAction","DueDate","Notes"
"","Thu, 3 Apr 2025 17:57:25 -0400",terser:4.8.0,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/themes/twentytwenty/package-lock.json?terser,"","","","",pkg:npm/terser@4.8.0,"",CVE-2022-25858,CWE-1333 Inefficient Regular Expression Complexity,"The package terser before 4.8.1, from 5.0.0 and before 5.14.2 are vulnerable to Regular Expression Denial of Service (ReDoS) due to insecure usage of regular expressions.  Sonatype's research suggests that this CVE's details differ from those defined at NVD. See https://ossindex.sonatype.org/vulnerability/CVE-2022-25858 for details",OSSINDEX,"","","",HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,"","","",HIGHEST,3,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",terser:4.8.0,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/themes/twentytwenty/package-lock.json?terser,"","","","",pkg:npm/terser@4.8.0,"",GHSA-4wf5-vphf-c2xc,CWE-1333 Inefficient Regular Expression Complexity,"The package terser before 4.8.1, from 5.0.0 and before 5.14.2 are vulnerable to Regular Expression Denial of Service (ReDoS) due to insecure usage of regular expressions.",NPM,"","","",HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,"","","",HIGHEST,3,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",tmpl:1.0.4,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/themes/twentytwenty/package-lock.json?tmpl,"","","","",pkg:npm/tmpl@1.0.4,"",CVE-2021-3777,CWE-1333 Inefficient Regular Expression Complexity,nodejs-tmpl is vulnerable to Inefficient Regular Expression Complexity,OSSINDEX,"","","",HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,"","","",HIGHEST,3,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",tmpl:1.0.4,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/themes/twentytwenty/package-lock.json?tmpl,"","","","",pkg:npm/tmpl@1.0.4,"",GHSA-jgrx-mgxx-jf9v,CWE-400 Uncontrolled Resource Consumption,nodejs-tmpl is simple string formatting. tmpl is vulnerable to Inefficient Regular Expression Complexity which may lead to resource exhaustion.,NPM,"","","",HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,"","","",HIGHEST,3,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",tough-cookie:2.5.0,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/themes/twentynineteen/package-lock.json?tough-cookie,"","","","",pkg:npm/tough-cookie@2.5.0,"",CVE-2023-26136,CWE-1321 Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'),Versions of the package tough-cookie before 4.1.3 are vulnerable to Prototype Pollution due to improper handling of Cookies when using CookieJar in rejectPublicSuffixes=false mode. This issue arises from the manner in which the objects are initialized.,OSSINDEX,"","","",CRITICAL,9.800000190734863,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"","","",HIGHEST,3,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",tough-cookie:2.5.0,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/themes/twentynineteen/package-lock.json?tough-cookie,"","","","",pkg:npm/tough-cookie@2.5.0,"",GHSA-72xf-g2v4-qvf3,CWE-1321 Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'),Versions of the package tough-cookie before 4.1.3 are vulnerable to Prototype Pollution due to improper handling of Cookies when using CookieJar in `rejectPublicSuffixes=false` mode. This issue arises from the manner in which the objects are initialized.,NPM,"","","",MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,"","","",HIGHEST,3,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",tough-cookie:4.1.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/settings/package-lock.json?tough-cookie,"","","","",pkg:npm/tough-cookie@4.1.2,"",CVE-2023-26136,CWE-1321 Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'),Versions of the package tough-cookie before 4.1.3 are vulnerable to Prototype Pollution due to improper handling of Cookies when using CookieJar in rejectPublicSuffixes=false mode. This issue arises from the manner in which the objects are initialized.,OSSINDEX,"","","",CRITICAL,9.800000190734863,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"","","",HIGHEST,3,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",tough-cookie:4.1.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/settings/package-lock.json?tough-cookie,"","","","",pkg:npm/tough-cookie@4.1.2,"",GHSA-72xf-g2v4-qvf3,CWE-1321 Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'),Versions of the package tough-cookie before 4.1.3 are vulnerable to Prototype Pollution due to improper handling of Cookies when using CookieJar in `rejectPublicSuffixes=false` mode. This issue arises from the manner in which the objects are initialized.,NPM,"","","",MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,"","","",HIGHEST,3,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",trim-newlines:1.0.0,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/themes/twentynineteen/package-lock.json?trim-newlines,"","","","",pkg:npm/trim-newlines@1.0.0,"",CVE-2021-33623,CWE-400 Uncontrolled Resource Consumption,The trim-newlines package before 3.0.1 and 4.x before 4.0.1 for Node.js has an issue related to regular expression denial-of-service (ReDoS) for the .end() method.,OSSINDEX,"","","",HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,"","","",HIGHEST,3,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",trim-newlines:1.0.0,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/themes/twentynineteen/package-lock.json?trim-newlines,"","","","",pkg:npm/trim-newlines@1.0.0,"",GHSA-7p7h-4mm5-852v,CWE-400 Uncontrolled Resource Consumption,@rkesters/gnuplot is an easy to use node module to draw charts using gnuplot and ps2pdf. The trim-newlines package before 3.0.1 and 4.x before 4.0.1 for Node.js has an issue related to regular expression denial-of-service (ReDoS) for the `.end()` method.,NPM,"","","",HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,"","","",HIGHEST,3,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",trim:0.0.1,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/themes/twentytwenty/package-lock.json?trim,"","","","",pkg:npm/trim@0.0.1,"",CVE-2020-7753,CWE-400 Uncontrolled Resource Consumption,All versions of package trim are vulnerable to Regular Expression Denial of Service (ReDoS) via trim().,OSSINDEX,"","","",HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,"","","",HIGHEST,3,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",trim:0.0.1,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/themes/twentytwenty/package-lock.json?trim,"","","","",pkg:npm/trim@0.0.1,"",GHSA-w5p7-h5w8-2hfq,CWE-400 Uncontrolled Resource Consumption,All versions of package trim lower than 0.0.3 are vulnerable to Regular Expression Denial of Service (ReDoS) via trim().,NPM,"","","",HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,"","","",HIGHEST,3,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",webpack-dev-middleware:5.3.3,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/settings/package-lock.json?webpack-dev-middleware,"","","","",pkg:npm/webpack-dev-middleware@5.3.3,"",CVE-2024-29180,CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),"Prior to versions 7.1.0, 6.1.2, and 5.3.4, the webpack-dev-middleware development middleware for devpack does not validate the supplied URL address sufficiently before returning the local file. It is possible to access any file on the developer's machine. The middleware can either work with the physical filesystem when reading the files or it can use a virtualized in-memory `memfs` filesystem. If `writeToDisk` configuration option is set to `true`, the physical filesystem is used. The `getFilenameFromUrl` method is used to parse URL and build the local file path. The public path prefix is stripped from the URL, and the `unsecaped` path suffix is appended to the `outputPath`. As the URL is not unescaped and normalized automatically before calling the midlleware, it is possible to use `%2e` and `%2f` sequences to perform path traversal attack.  Developers using `webpack-dev-server` or `webpack-dev-middleware` are affected by the issue. When the project is started, an attacker might access any file on the developer's machine and exfiltrate the content. If the development server is listening on a public IP address (or `0.0.0.0`), an attacker on the local network can access the local files without any interaction from the victim (direct connection to the port). If the server allows access from third-party domains, an attacker can send a malicious link to the victim. When visited, the client side script can connect to the local server and exfiltrate the local files. Starting with fixed versions 7.1.0, 6.1.2, and 5.3.4, the URL is unescaped and normalized before any further processing.",OSSINDEX,"","","",HIGH,7.400000095367432,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:N/A:N,"","","",HIGHEST,3,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",webpack-dev-middleware:5.3.3,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/settings/package-lock.json?webpack-dev-middleware,"","","","",pkg:npm/webpack-dev-middleware@5.3.3,"",GHSA-wr3j-pwj9-hqq6,CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),"### Summary _The **webpack-dev-middleware** middleware does not validate the supplied URL address sufficiently before returning the local file. It is possible to access any file on the developer's machine._  ### Details The middleware can either work with the physical filesystem when reading the files or it can use a virtualized in-memory _memfs_ filesystem. If _writeToDisk_ configuration option is set to **true**, the physical filesystem is used: [https://github.com/webpack/webpack-dev-middleware/blob/7ed24e0b9f53ad1562343f9f517f0f0ad2a70377/src/utils/setupOutputFileSystem.js#L21](https://github.com/webpack/webpack-dev-middleware/blob/7ed24e0b9f53ad1562343f9f517f0f0ad2a70377/src/utils/setupOutputFileSystem.js#L21)  The _**getFilenameFromUrl**_ method is used to parse URL and build the local file path. The public path prefix is stripped from the URL, and the **unsecaped** path suffix is appended to the _outputPath_: [https://github.com/webpack/webpack-dev-middleware/blob/7ed24e0b9f53ad1562343f9f517f0f0ad2a70377/src/utils/getFilenameFromUrl.js#L82](https://github.com/webpack/webpack-dev-middleware/blob/7ed24e0b9f53ad1562343f9f517f0f0ad2a70377/src/utils/getFilenameFromUrl.js#L82) As the URL is not unescaped and normalized automatically before calling the midlleware, it is possible to use _%2e_ and _%2f_ sequences to perform path traversal attack.  ### PoC _A blank project can be created containing the following configuration file **webpack.config.js**:_ `module.exports = {   devServer: {     devMiddleware: {       writeToDisk: true     }   } }; `  When started, it is possible to access any local file, e.g. _/etc/passwd_: `$ curl localhost:8080/public/..%2f..%2f..%2f..%2f../etc/passwd` ``` root:x:0:0:root:/root:/bin/bash daemon:x:1:1:daemon:/usr/sbin:/usr/sbin/nologin bin:x:2:2:bin:/bin:/usr/sbin/nologin sys:x:3:3:sys:/dev:/usr/sbin/nologin sync:x:4:65534:sync:/bin:/bin/sync games:x:5:60:games:/usr/games:/usr/sbin/nologin ```  ### Impact The developers using _webpack-dev-server_ or _webpack-dev-middleware_ are affected by the issue. When the project is started, an attacker might access any file on the developer's machine and exfiltrate the content (e.g. password, configuration files, private source code, ...).  If the development server is listening on a public IP address (or **0.0.0.0**), an attacker on the local network can access the local files without any interaction from the victim (direct connection to the port).  If the server allows access from third-party domains (CORS, **_Allow-Access-Origin: *_** ), an attacker can send a malicious link to the victim. When visited, the client side script can connect to the local server and exfiltrate the local files.  ### Recommendation The URL should be unescaped and normalized before any further processing.",NPM,"","","",HIGH,7.400000095367432,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:N/A:N,"","","",HIGHEST,3,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",webpack:5.74.0,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/settings/package-lock.json?webpack,"","","","",pkg:npm/webpack@5.74.0,"",CVE-2023-28154,CWE-noinfo,Webpack 5 before 5.76.0 does not avoid cross-realm object access. ImportParserPlugin.js mishandles the magic comment feature. An attacker who controls a property of an untrusted object can obtain access to the real global object.  Sonatype's research suggests that this CVE's details differ from those defined at NVD. See https://ossindex.sonatype.org/vulnerability/CVE-2023-28154 for details,OSSINDEX,"","","",CRITICAL,9.800000190734863,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"","","",HIGHEST,3,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",webpack:5.74.0,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/settings/package-lock.json?webpack,"","","","",pkg:npm/webpack@5.74.0,"",GHSA-hc6q-2mpp-qw7j,"",Webpack 5 before 5.76.0 does not avoid cross-realm object access. ImportParserPlugin.js mishandles the magic comment feature. An attacker who controls a property of an untrusted object can obtain access to the real global object.,NPM,"","","",CRITICAL,9.800000190734863,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"","","",HIGHEST,3,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",webpack:5.74.0,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/settings/package-lock.json?webpack,"","","","",pkg:npm/webpack@5.74.0,"",GHSA-4vvj-4cpr-p986,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"### Summary  We discovered a DOM Clobbering vulnerability in Webpack’s `AutoPublicPathRuntimeModule`. The DOM Clobbering gadget in the module can lead to cross-site scripting (XSS) in web pages where scriptless attacker-controlled HTML elements (e.g., an `img` tag with an unsanitized `name` attribute) are present.  We found the real-world exploitation of this gadget in the Canvas LMS which allows XSS attack happens through an javascript code compiled by Webpack (the vulnerable part is from Webpack). We believe this is a severe issue. If Webpack’s code is not resilient to DOM Clobbering attacks, it could lead to significant security vulnerabilities in any web application using Webpack-compiled code.   ### Details  #### Backgrounds  DOM Clobbering is a type of code-reuse attack where the attacker first embeds a piece of non-script, seemingly benign HTML markups in the webpage (e.g. through a post or comment) and leverages the gadgets (pieces of js code) living in the existing javascript code to transform it into executable code. More for information about DOM Clobbering, here are some references:  [1] https://scnps.co/papers/sp23_domclob.pdf [2] https://research.securitum.com/xss-in-amp4email-dom-clobbering/   #### Gadgets found in Webpack  We identified a DOM Clobbering vulnerability in Webpack’s `AutoPublicPathRuntimeModule`. When the `output.publicPath` field in the configuration is not set or is set to `auto`, the following code is generated in the bundle to dynamically resolve and load additional JavaScript files:  ``` /******/ 	/* webpack/runtime/publicPath */ /******/ 	(() => { /******/ 		var scriptUrl; /******/ 		if (__webpack_require__.g.importScripts) scriptUrl = __webpack_require__.g.location + """"; /******/ 		var document = __webpack_require__.g.document; /******/ 		if (!scriptUrl && document) { /******/ 			if (document.currentScript) /******/ 				scriptUrl = document.currentScript.src; /******/ 			if (!scriptUrl) { /******/ 				var scripts = document.getElementsByTagName(""script""); /******/ 				if(scripts.length) { /******/ 					var i = scripts.length - 1; /******/ 					while (i > -1 && (!scriptUrl || !/^http(s?):/.test(scriptUrl))) scriptUrl = scripts[i--].src; /******/ 				} /******/ 			} /******/ 		} /******/ 		// When supporting browsers where an automatic publicPath is not supported you must specify an output.publicPath manually via configuration /******/ 		// or pass an empty string ("""") and set the __webpack_public_path__ variable from your code to use your own logic. /******/ 		if (!scriptUrl) throw new Error(""Automatic publicPath is not supported in this browser""); /******/ 		scriptUrl = scriptUrl.replace(/#.*$/, """").replace(/\?.*$/, """").replace(/\/[^\/]+$/, ""/""); /******/ 		__webpack_require__.p = scriptUrl; /******/ 	})(); ```  However, this code is vulnerable to a DOM Clobbering attack. The lookup on the line with `document.currentScript` can be shadowed by an attacker, causing it to return an attacker-controlled HTML element instead of the current script element as intended. In such a scenario, the `src` attribute of the attacker-controlled element will be used as the `scriptUrl` and assigned to `__webpack_require__.p`. If additional scripts are loaded from the server, `__webpack_require__.p` will be used as the base URL, pointing to the attacker's domain. This could lead to arbitrary script loading from the attacker's server, resulting in severe security risks.  ### PoC  Please note that we have identified a real-world exploitation of this vulnerability in the Canvas LMS. Once the issue has been patched, I am willing to share more details on the exploitation. For now, I’m providing a demo to illustrate the concept.  Consider a website developer with the following two scripts, `entry.js` and `import1.js`, that are compiled using Webpack:  ``` // entry.js import('./import1.js')   .then(module => {     module.hello();   })   .catch(err => {     console.error('Failed to load module', err);   }); ```  ``` // import1.js export function hello () {   console.log('Hello'); } ```  The webpack.config.js is set up as follows: ``` const path = require('path');  module.exports = {   entry: './entry.js', // Ensure the correct path to your entry file   output: {     filename: 'webpack-gadgets.bundle.js', // Output bundle file     path: path.resolve(__dirname, 'dist'), // Output directory     publicPath: ""auto"", // Or leave this field not set   },   target: 'web',   mode: 'development', }; ```  When the developer builds these scripts into a bundle and adds it to a webpage, the page could load the `import1.js` file from the attacker's domain, `attacker.controlled.server`. The attacker only needs to insert an `img` tag with the `name` attribute set to `currentScript`. This can be done through a website's feature that allows users to embed certain script-less HTML (e.g., markdown renderers, web email clients, forums) or via an HTML injection vulnerability in third-party JavaScript loaded on the page.  ``` <!DOCTYPE html> <html> <head>   <title>Webpack Example</title>   <!-- Attacker-controlled Script-less HTML Element starts--!>   <img name=""currentScript"" src=""https://attacker.controlled.server/""></img>   <!-- Attacker-controlled Script-less HTML Element ends--!> </head> <script src=""./dist/webpack-gadgets.bundle.js""></script> <body> </body> </html> ```  ### Impact  This vulnerability can lead to cross-site scripting (XSS) on websites that include Webpack-generated files and allow users to inject certain scriptless HTML tags with improperly sanitized name or id attributes.  ### Patch  A possible patch to this vulnerability could refer to the Google Closure project which makes itself resistant to DOM Clobbering attack: https://github.com/google/closure-library/blob/b312823ec5f84239ff1db7526f4a75cba0420a33/closure/goog/base.js#L174  ``` /******/ 	/* webpack/runtime/publicPath */ /******/ 	(() => { /******/ 		var scriptUrl; /******/ 		if (__webpack_require__.g.importScripts) scriptUrl = __webpack_require__.g.location + """"; /******/ 		var document = __webpack_require__.g.document; /******/ 		if (!scriptUrl && document) { /******/ 			if (document.currentScript && document.currentScript.tagName.toUpperCase() === 'SCRIPT') // Assume attacker cannot control script tag, otherwise it is XSS already :> /******/ 				scriptUrl = document.currentScript.src; /******/ 			if (!scriptUrl) { /******/ 				var scripts = document.getElementsByTagName(""script""); /******/ 				if(scripts.length) { /******/ 					var i = scripts.length - 1; /******/ 					while (i > -1 && (!scriptUrl || !/^http(s?):/.test(scriptUrl))) scriptUrl = scripts[i--].src; /******/ 				} /******/ 			} /******/ 		} /******/ 		// When supporting browsers where an automatic publicPath is not supported you must specify an output.publicPath manually via configuration /******/ 		// or pass an empty string ("""") and set the __webpack_public_path__ variable from your code to use your own logic. /******/ 		if (!scriptUrl) throw new Error(""Automatic publicPath is not supported in this browser""); /******/ 		scriptUrl = scriptUrl.replace(/#.*$/, """").replace(/\?.*$/, """").replace(/\/[^\/]+$/, ""/""); /******/ 		__webpack_require__.p = scriptUrl; /******/ 	})(); ```  Please note that if we do not receive a response from the development team within three months, we will disclose this vulnerability to the CVE agent.",NPM,"","","",MEDIUM,6.400000095367432,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:H,"","","",HIGHEST,3,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",webpack:5.74.0,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/settings/package-lock.json?webpack,"","","","",pkg:npm/webpack@5.74.0,"",CVE-2024-43788,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Webpack is a module bundler. Its main purpose is to bundle JavaScript files for usage in a browser, yet it is also capable of transforming, bundling, or packaging just about any resource or asset. The webpack developers have discovered a DOM Clobbering vulnerability in Webpack’s `AutoPublicPathRuntimeModule`. The DOM Clobbering gadget in the module can lead to cross-site scripting (XSS) in web pages where scriptless attacker-controlled HTML elements (e.g., an `img` tag with an unsanitized `name` attribute) are present. Real-world exploitation of this gadget has been observed in the Canvas LMS which allows a XSS attack to happen through a javascript code compiled by Webpack (the vulnerable part is from Webpack). DOM Clobbering is a type of code-reuse attack where the attacker first embeds a piece of non-script, seemingly benign HTML markups in the webpage (e.g. through a post or comment) and leverages the gadgets (pieces of js code) living in the existing javascript code to transform it into executable code. This vulnerability can lead to cross-site scripting (XSS) on websites that include Webpack-generated files and allow users to inject certain scriptless HTML tags with improperly sanitized name or id attributes. This issue has been addressed in release version 5.94.0. All users are advised to upgrade. There are no known workarounds for this issue.",OSSINDEX,"","","",MEDIUM,6.099999904632568,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"","","",HIGHEST,3,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",woocommerce-payments:4.9.0,/Applications/XAMPP/xamppfiles/htdocs/scan/composer.lock:wpackagist-plugin/woocommerce-payments/4.9.0,"","","","",pkg:composer/wpackagist-plugin/woocommerce-payments@4.9.0,cpe:2.3:a:woocommerce:woocommerce:4.9.0:*:*:*:*:*:*:*,CVE-2023-52222,CWE-352 Cross-Site Request Forgery (CSRF),Cross-Site Request Forgery (CSRF) vulnerability in Automattic WooCommerce.This issue affects WooCommerce: from n/a through 8.2.2.,NVD,"","","",HIGH,8.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:2.8/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",woocommerce-payments:4.9.0,/Applications/XAMPP/xamppfiles/htdocs/scan/composer.lock:wpackagist-plugin/woocommerce-payments/4.9.0,"","","","",pkg:composer/wpackagist-plugin/woocommerce-payments@4.9.0,cpe:2.3:a:woocommerce:woocommerce:4.9.0:*:*:*:*:*:*:*,CVE-2024-9944,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"The WooCommerce plugin for WordPress is vulnerable to HTML Injection in all versions up to, and including, 9.0.2. This is due to the plugin not properly neutralizing HTML elements from submitted order forms. This makes it possible for unauthenticated attackers to inject arbitrary HTML that will render when the administrator views order form submissions.",NVD,"","","",MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N/E:2.8/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",woocommerce-payments:4.9.0,/Applications/XAMPP/xamppfiles/htdocs/scan/composer.lock:wpackagist-plugin/woocommerce-payments/4.9.0,"","","","",pkg:composer/wpackagist-plugin/woocommerce-payments@4.9.0,cpe:2.3:a:woocommerce:woocommerce:4.9.0:*:*:*:*:*:*:*,CVE-2021-32790,CWE-89 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),"Woocommerce is an open source eCommerce plugin for WordPress. An SQL injection vulnerability impacts all WooCommerce sites running the WooCommerce plugin between version 3.3.0 and 3.3.6. Malicious actors (already) having admin access, or API keys to the WooCommerce site can exploit vulnerable endpoints of `/wp-json/wc/v3/webhooks`, `/wp-json/wc/v2/webhooks` and other webhook listing API. Read-only SQL queries can be executed using this exploit, while data will not be returned, by carefully crafting `search` parameter information can be disclosed using timing and related attacks. Version 3.3.6 is the earliest version of Woocommerce with a patch for this vulnerability. There are no known workarounds other than upgrading.",NVD,MEDIUM,4.0,/AV:N/AC:L/Au:S/C:P/I:N/A:N,MEDIUM,4.9,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N/E:1.2/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",woocommerce-payments:4.9.0,/Applications/XAMPP/xamppfiles/htdocs/scan/composer.lock:wpackagist-plugin/woocommerce-payments/4.9.0,"","","","",pkg:composer/wpackagist-plugin/woocommerce-payments@4.9.0,cpe:2.3:a:woocommerce:woocommerce:4.9.0:*:*:*:*:*:*:*,CVE-2021-24323,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"When taxes are enabled, the ""Additional tax classes"" field was not properly sanitised or escaped before being output back in the admin dashboard, allowing high privilege users such as admin to use XSS payloads even when the unfiltered_html is disabled",NVD,LOW,3.5,/AV:N/AC:M/Au:S/C:N/I:P/A:N,MEDIUM,4.8,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N/E:1.7/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",woocommerce-payments:4.9.0,/Applications/XAMPP/xamppfiles/htdocs/scan/composer.lock:wpackagist-plugin/woocommerce-payments/4.9.0,"","","","",pkg:composer/wpackagist-plugin/woocommerce-payments@4.9.0,cpe:2.3:a:woocommerce:woocommerce:4.9.0:*:*:*:*:*:*:*,CVE-2022-2099,CWE-116 Improper Encoding or Escaping of Output,The WooCommerce WordPress plugin before 6.6.0 is vulnerable to stored HTML injection due to lack of escaping and sanitizing in the payment gateway titles,NVD,LOW,3.5,/AV:N/AC:M/Au:S/C:N/I:P/A:N,MEDIUM,4.8,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N/E:1.7/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",woocommerce-payments:4.9.0,/Applications/XAMPP/xamppfiles/htdocs/scan/composer.lock:wpackagist-plugin/woocommerce-payments/4.9.0,"","","","",pkg:composer/wpackagist-plugin/woocommerce-payments@4.9.0,cpe:2.3:a:woocommerce:woocommerce:4.9.0:*:*:*:*:*:*:*,CVE-2022-0775,CWE-863 Incorrect Authorization,"The WooCommerce WordPress plugin before 6.2.1 does not have proper authorisation check when deleting reviews, which could allow any authenticated users, such as subscriber to delete arbitrary comment",NVD,"","","",MEDIUM,4.3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N/E:2.8/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
